hs_link,hs_name,hs_city,hs_state,player_link,player_name,pos,nfl_team,year_min,year_max
high_schools.cgi?id=93bcad39,Bishop McCort,Johnstown,PA,/players/D/DuraPe20.htm,Pete Duranko,DE-DT,DEN,1967,1974
high_schools.cgi?id=93bcad39,Bishop McCort,Johnstown,PA,/players/S/StofJo00.htm,John Stofa,QB,"MIA,CIN",1966,1970
high_schools.cgi?id=93bb1e61,Bethel Park,Bethel Park,PA,/players/K/KwiaNi00.htm,Nick Kwiatkoski,ILB,"CHI,LVR",2016,2020
high_schools.cgi?id=93bb1e61,Bethel Park,Bethel Park,PA,/players/C/CossEr20.htm,Eric Coss,C,NYJ,1987,1987
high_schools.cgi?id=93bb1e61,Bethel Park,Bethel Park,PA,/players/S/SklaTo20.htm,Tom Skladany,P,"DET,PHI",1978,1983
high_schools.cgi?id=93bb1e61,Bethel Park,Bethel Park,PA,/players/T/TrouBi00.htm,Bill Troup,QB,"BAL,GNB",1974,1980
high_schools.cgi?id=93bb1e61,Bethel Park,Bethel Park,PA,/players/F/FranDe20.htm,Dennis Franks,C,"PHI,DET",1976,1979
high_schools.cgi?id=93bb9e9b,Upper Darby,Upper Darby,PA,/players/W/WeddFl20.htm,Floyd Wedderburn,G,SEA,2000,2002
high_schools.cgi?id=93bb9e9b,Upper Darby,Upper Darby,PA,/players/R/RuccTo20.htm,Todd Rucci,G-T,NWE,1993,1999
high_schools.cgi?id=93bb9e9b,Upper Darby,Upper Darby,PA,/players/D/DiMiTo20.htm,Tony DiMidio,T-C,KAN,1966,1967
high_schools.cgi?id=93bb9e9b,Upper Darby,Upper Darby,PA,/players/M/MostRi20.htm,Rich Mostardo ,DB,"CLE,MIN,OAK",1960,1962
high_schools.cgi?id=93bb9e9b,Upper Darby,Upper Darby,PA,/players/G/GaueCh20.htm,Charlie Gauer,FB-E,PHI,1943,1945
high_schools.cgi?id=93bc1c5f,Du Bois,Du Bois,PA,/players/S/ShugBr20.htm,Bret Shugarts,DE,PIT,1987,1987
high_schools.cgi?id=93bc1c5f,Du Bois,Du Bois,PA,/players/S/SwidLa20.htm,Larry Swider,P,"DET,STL,TAM",1979,1982
high_schools.cgi?id=93bc1c5f,Du Bois,Du Bois,PA,/players/F/FullFr20.htm,Frank Fuller,DT-T-G-C-DE,"RAM,CRD,STL,PHI",1953,1963
high_schools.cgi?id=93bc1c5f,Du Bois,Du Bois,PA,/players/J/JoneBe20.htm,Ben Jones,FB-BB-TB-WB,"CAN,CLE,FRN,CRD",1923,1928
high_schools.cgi?id=93bc1c5f,Du Bois,Du Bois,PA,/players/O/OsboDu20.htm,Duke Osborn,G-C,"CAN,CLE,POT",1921,1928
high_schools.cgi?id=93ba0a53,Williamsport,Williamsport,PA,/players/B/BrowGa00.htm,Gary Brown,RB,"HOU,SDG,NYG",1991,1999
high_schools.cgi?id=93ba0a53,Williamsport,Williamsport,PA,/players/L/LoscJa20.htm,Jack Losch,HB,GNB,1956,1956
high_schools.cgi?id=93ba0a53,Williamsport,Williamsport,PA,/players/R/RosaSa20.htm,Sal Rosato,FB,WAS,1945,1947
high_schools.cgi?id=93ba0a53,Williamsport,Williamsport,PA,/players/R/RussJi20.htm,Jim Russell,G-T,PHI,1936,1937
high_schools.cgi?id=93bb12b5,Cardinal Dougherty,Philadelphia,PA,/players/S/SwayHa20.htm,Harry Swayne,T-DE,"TAM,SDG,DEN,BAL,MIA",1987,2001
high_schools.cgi?id=93bb12b5,Cardinal Dougherty,Philadelphia,PA,/players/W/WaerJo00.htm,John Waerig,TE,DET,2001,2001
high_schools.cgi?id=93bb12b5,Cardinal Dougherty,Philadelphia,PA,/players/K/kempfflo01.htm,Florian Kempf,K,"HOU,NOR",1982,1987
high_schools.cgi?id=93bb12b5,Cardinal Dougherty,Philadelphia,PA,/players/C/CoopJi21.htm,Jim Cooper,T-C-G,DAL,1977,1986
high_schools.cgi?id=93bb12b5,Cardinal Dougherty,Philadelphia,PA,/players/D/DennMi20.htm,Mike Dennery,LB,"OAK,MIA",1974,1976
high_schools.cgi?id=93b96012,John Harris,Harrisburg,PA,/players/T/TateRo00.htm,Robert Tate,DB,"MIN,BAL,ARI",1997,2006
high_schools.cgi?id=93b96012,John Harris,Harrisburg,PA,/players/M/MitcKe21.htm,Kevin Mitchell ,LB,"SFO,NOR,WAS",1994,2003
high_schools.cgi?id=93b96012,John Harris,Harrisburg,PA,/players/B/BeveEd20.htm,Ed Beverly,WR,SFO,1973,1973
high_schools.cgi?id=93b96012,John Harris,Harrisburg,PA,/players/W/WhitJa01.htm,Jan White,TE,BUF,1971,1972
high_schools.cgi?id=93b96012,John Harris,Harrisburg,PA,/players/S/SinkFr20.htm,Frank Sinkovitz,LB-C,PIT,1947,1952
high_schools.cgi?id=93be8a77,Plum,Plum,PA,/players/M/McAfPa44.htm,Pat McAfee,P,IND,2009,2016
high_schools.cgi?id=93be8a77,Plum,Plum,PA,/players/M/MorgMa20.htm,Matt Morgan,T,STL,2005,2005
high_schools.cgi?id=93be8a77,Plum,Plum,PA,/players/U/UrchSc20.htm,Scott Urch,T,NYG,1987,1987
high_schools.cgi?id=93be8a77,Plum,Plum,PA,/players/M/MarcFr20.htm,Frank Marchlewski ,C,"RAM,ATL,BUF",1965,1970
high_schools.cgi?id=93be8a77,Plum,Plum,PA,/players/Z/ZuccVi20.htm,Vic Zucco ,DB,CHI,1957,1960
high_schools.cgi?id=93bc6731,Seton-La Salle,Pittsburgh,PA,/players/G/GradGi00.htm,Gino Gradkowski,G,"BAL,ATL,CAR,DEN",2012,2018
high_schools.cgi?id=93bc6731,Seton-La Salle,Pittsburgh,PA,/players/G/GradBr00.htm,Bruce Gradkowski,QB,"TAM,CLE,OAK,CIN,PIT",2006,2014
high_schools.cgi?id=93bc6731,Seton-La Salle,Pittsburgh,PA,/players/S/SweeJi20.htm,Jim Sweeney,C-T-G,"NYJ,SEA,PIT",1984,1999
high_schools.cgi?id=93bc6731,Seton-La Salle,Pittsburgh,PA,/players/O/OSheTe20.htm,Terry O'Shea,TE,PIT,1989,1990
high_schools.cgi?id=93b893b7,Sharon,Sharon,PA,/players/J/JackMa22.htm,Marlin Jackson,DB,IND,2005,2009
high_schools.cgi?id=93b893b7,Sharon,Sharon,PA,/players/A/ArchMi00.htm,Mike Archie,RB,"HOU,TEN",1996,1998
high_schools.cgi?id=93b893b7,Sharon,Sharon,PA,/players/H/HollRa20.htm,Randy Holloway,DE,"MIN,STL",1978,1984
high_schools.cgi?id=93b893b7,Sharon,Sharon,PA,/players/C/ConnMi20.htm,Mike Connell,P,"SFO,WAS",1978,1981
high_schools.cgi?id=93b893b7,Sharon,Sharon,PA,/players/S/SebaMi20.htm,Mike Sebastian,HB-WB,"PHI,PIT,BOS,RAM",1935,1937
high_schools.cgi?id=93b93668,West Philadelphia,Philadelphia,PA,/players/B/BellBo20.htm,Bob Bell,DT-DE,"DET,STL",1971,1978
high_schools.cgi?id=93b93668,West Philadelphia,Philadelphia,PA,/players/D/DobbOl20.htm,Oliver Dobbins,DB,BUF,1964,1964
high_schools.cgi?id=93b93668,West Philadelphia,Philadelphia,PA,/players/B/BellEd21.htm,Eddie Bell,DB-LB,"PHI,NYT",1955,1960
high_schools.cgi?id=93b93668,West Philadelphia,Philadelphia,PA,/players/M/MackBi20.htm,Bill Mackrides,QB,"PHI,NYG,PIT",1947,1953
high_schools.cgi?id=93b93668,West Philadelphia,Philadelphia,PA,/players/S/SweeFr20.htm,Fred Sweet,B,PRV,1925,1926
high_schools.cgi?id=93b87fd2,Steel Valley,Munhall,PA,/players/B/BatcCh00.htm,Charlie Batch,QB,"DET,PIT",1998,2012
high_schools.cgi?id=93b87fd2,Steel Valley,Munhall,PA,/players/W/WalkAd00.htm,Adam Walker,RB,"SFO,PHI",1992,1996
high_schools.cgi?id=93b87fd2,Steel Valley,Munhall,PA,/players/A/AndeMe20.htm,Mel Anderson ,WR,PIT,1987,1987
high_schools.cgi?id=93b87fd2,Steel Valley,Munhall,PA,/players/B/BrumBo20.htm,Boyd Brumbaugh,B,"BKN,PIT",1938,1941
high_schools.cgi?id=93bbb5c2,Hopewell,Aliquippa,PA,/players/P/PoluPa99.htm,Paul Posluszny,LB,"BUF,JAX",2007,2017
high_schools.cgi?id=93bbb5c2,Hopewell,Aliquippa,PA,/players/S/SingCu20.htm,Curt Singer,T,"SEA,DET,NYJ",1986,1991
high_schools.cgi?id=93bbb5c2,Hopewell,Aliquippa,PA,/players/D/DorsTo00.htm,Tony Dorsett,RB,"DAL,DEN",1977,1988
high_schools.cgi?id=93bbb5c2,Hopewell,Aliquippa,PA,/players/R/RainDa20.htm,Dan Rains,LB,CHI,1982,1986
high_schools.cgi?id=93bbb5c2,Hopewell,Aliquippa,PA,/players/K/KomaBi00.htm,Bill Koman ,LB,"BAL,PHI,CRD,STL",1956,1967
high_schools.cgi?id=93bf4203,Elizabeth Forward,Elizabeth,PA,/players/P/PateGr20.htm,Greg Paterra,RB,ATL,1989,1989
high_schools.cgi?id=93bf4203,Elizabeth Forward,Elizabeth,PA,/players/R/RostPe20.htm,Pete Rostosky,T,PIT,1984,1986
high_schools.cgi?id=93bf4203,Elizabeth Forward,Elizabeth,PA,/players/C/CottCr00.htm,Craig Cotton,TE,"DET,CHI,SDG",1969,1975
high_schools.cgi?id=93bf4203,Elizabeth Forward,Elizabeth,PA,/players/B/BrumJi20.htm,Jim Brumfield,RB,PIT,1971,1971
high_schools.cgi?id=93bf4203,Elizabeth Forward,Elizabeth,PA,/players/R/RubiAn20.htm,Anthony Rubino,G,DET,1943,1946
high_schools.cgi?id=93ba9420,Lower Merion,Ardmore,PA,/players/S/SnidMa21.htm,Matt Snider,FB,"GNB,MIN",1999,2001
high_schools.cgi?id=93ba9420,Lower Merion,Ardmore,PA,/players/C/CartRu21.htm,Russell Carter ,DB,"NYJ,RAI",1984,1989
high_schools.cgi?id=93ba9420,Lower Merion,Ardmore,PA,/players/C/ConwJo20.htm,Joe Conwell,T,PHI,1986,1987
high_schools.cgi?id=93ba9420,Lower Merion,Ardmore,PA,/players/H/HallCh21.htm,Charlie Hall,DB,GNB,1971,1976
high_schools.cgi?id=93ba9420,Lower Merion,Ardmore,PA,/players/H/HawsLe20.htm,Les Haws,B,FRN,1924,1925
high_schools.cgi?id=93b88b64,Indiana,Indiana,PA,/players/A/AngeJi20.htm,Jim Angelo,G,PHI,1987,1987
high_schools.cgi?id=93b88b64,Indiana,Indiana,PA,/players/N/NancJi00.htm,Jim Nance,RB,"BOS,NWE,NYJ",1965,1973
high_schools.cgi?id=93b88b64,Indiana,Indiana,PA,/players/M/MalcHa20.htm,Harry Malcolm,T-G,FRN,1929,1929
high_schools.cgi?id=93b88b64,Indiana,Indiana,PA,/players/W/WalbLa20.htm,Larry Walbridge,C,NYG,1925,1925
high_schools.cgi?id=93bb56c9,Carnegie,Carnegie,PA,/players/H/HatcRo20.htm,Ron Hatcher,FB,WAS,1962,1962
high_schools.cgi?id=93bb56c9,Carnegie,Carnegie,PA,/players/D/DamiFr20.htm,Frank Damiani ,T,NYG,1944,1944
high_schools.cgi?id=93bb56c9,Carnegie,Carnegie,PA,/players/K/KottMa20.htm,Marty Kottler,FB,PIT,1933,1933
high_schools.cgi?id=93bb56c9,Carnegie,Carnegie,PA,/players/M/MorrJi22.htm,Jim Morrow,B,"CAN,BUF",1921,1922
high_schools.cgi?id=93ba734c,Milton S. Hershey,Hershey,PA,/players/G/GillGa01.htm,Garry Gilliam,T,"SEA,SFO",2014,2018
high_schools.cgi?id=93ba734c,Milton S. Hershey,Hershey,PA,/players/S/SensJo00.htm,Joe Senser,TE,MIN,1980,1984
high_schools.cgi?id=93ba734c,Milton S. Hershey,Hershey,PA,/players/W/WaltLe20.htm,Les Walters,DB,WAS,1958,1958
high_schools.cgi?id=93ba734c,Milton S. Hershey,Hershey,PA,/players/S/SponBo20.htm,Bob Sponaugle,E,NYY,1949,1949
<<<<<<< HEAD
high_schools.cgi?id=93bbc68f,Northampton,Northampton,PA,/players/O/OnkoDe20.htm,Dennis Onkotz,LB,NYJ,1970,1970
=======
high_schools.cgi?id=93bbc68f,Northampton,Northampton,PA,/players/D/DrucJi00.htm,Jim Druckenmiller,QB,SFO,1997,1998
high_schools.cgi?id=93bbc68f,Northampton,Northampton,PA,/players/O/OnkoDe20.htm,Dennis Onkotz,LB,NYJ,1970,1970
high_schools.cgi?id=93bbc68f,Northampton,Northampton,PA,/players/P/PritSt20.htm,Steve Pritko,E-DE,"NYG,RAM,BOS,GNB,NYY",1943,1950
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bbc68f,Northampton,Northampton,PA,/players/Z/ZiriWa20.htm,Walt Zirinsky,HB,RAM,1945,1945
high_schools.cgi?id=93bce897,Glassport,Glassport,PA,/players/P/PateHe20.htm,Herb Paterra,LB,BUF,1963,1963
high_schools.cgi?id=93bce897,Glassport,Glassport,PA,/players/L/LucaRi00.htm,Richie Lucas,QB-DB-HB,BUF,1960,1961
high_schools.cgi?id=93bce897,Glassport,Glassport,PA,/players/H/HaysGe20.htm,George Hays,DE-E,"PIT,GNB",1950,1953
high_schools.cgi?id=93bce897,Glassport,Glassport,PA,/players/K/KussLo20.htm,Lou Kusserow,LB-FB,NYY,1949,1950
high_schools.cgi?id=93bd821c,Carlisle,Carlisle,PA,/players/W/WoodLe00.htm,Lee Woodall,LB,"SFO,CAR,DEN",1994,2001
high_schools.cgi?id=93bd821c,Carlisle,Carlisle,PA,/players/J/JohnCh24.htm,Chris Johnson ,DB,PHI,1987,1987
high_schools.cgi?id=93bd821c,Carlisle,Carlisle,PA,/players/W/WashCl21.htm,Clyde Washington,DB-P,"BOS,NYJ",1960,1965
high_schools.cgi?id=93bd821c,Carlisle,Carlisle,PA,/players/P/PalmMi20.htm,Mike Palm,BB-WB,"NYG,CIN",1925,1933
high_schools.cgi?id=93bcce8c,Elmer L. Meyers,Wilkes-Barre,PA,/players/H/HarrQu20.htm,Quentin Harris,DB,"ARI,DEN",2002,2006
high_schools.cgi?id=93bcce8c,Elmer L. Meyers,Wilkes-Barre,PA,/players/I/IsmaQa00.htm,Qadry Ismail,WR,"MIN,MIA,NOR,BAL,IND",1993,2002
high_schools.cgi?id=93bcce8c,Elmer L. Meyers,Wilkes-Barre,PA,/players/I/IsmaRa00.htm,Rocket Ismail,WR,"RAI,OAK,CAR,DAL",1993,2001
high_schools.cgi?id=93bcce8c,Elmer L. Meyers,Wilkes-Barre,PA,/players/O/OstrPh20.htm,Phil Ostrowski,G,SFO,1999,2000
high_schools.cgi?id=93b90ba6,Phoenixville,Phoenixville,PA,/players/O/OlkeNe20.htm,Neal Olkewicz,LB,WAS,1979,1989
high_schools.cgi?id=93b90ba6,Phoenixville,Phoenixville,PA,/players/K/KrayRi20.htm,Rich Kraynak,LB,"PHI,ATL",1983,1987
high_schools.cgi?id=93b90ba6,Phoenixville,Phoenixville,PA,/players/G/GeriJo00.htm,Joe Geri,TB-HB,"PIT,CRD",1949,1952
<<<<<<< HEAD
high_schools.cgi?id=93bc3825,Duquesne,Duquesne,PA,/players/L/LittGe20.htm,George Little,DE-NT,MIA,1985,1987
high_schools.cgi?id=93bc3825,Duquesne,Duquesne,PA,/players/G/GedmGe20.htm,Gene Gedman,HB,DET,1953,1958
high_schools.cgi?id=93bc3825,Duquesne,Duquesne,PA,/players/S/ScarMi20.htm,Mike Scarry,C-T,"RAM,CLE",1944,1947
=======
high_schools.cgi?id=93b90ba6,Phoenixville,Phoenixville,PA,/players/B/BascNi20.htm,Nick Basca,HB,PHI,1941,1941
high_schools.cgi?id=93bc3825,Duquesne,Duquesne,PA,/players/L/LittGe20.htm,George Little,DE-NT,MIA,1985,1987
high_schools.cgi?id=93bc3825,Duquesne,Duquesne,PA,/players/G/GedmGe20.htm,Gene Gedman,HB,DET,1953,1958
high_schools.cgi?id=93bc3825,Duquesne,Duquesne,PA,/players/S/ScarMi20.htm,Mike Scarry,C-T,"RAM,CLE",1944,1947
high_schools.cgi?id=93bc3825,Duquesne,Duquesne,PA,/players/K/KarpEd20.htm,Ed Karpowich,T,PIT,1936,1940
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bca56a,Hanover Area,Wilkes-Barre,PA,/players/Y/YakaRa20.htm,Ray Yakavonis,NT,"MIN,KAN",1981,1983
high_schools.cgi?id=93bca56a,Hanover Area,Wilkes-Barre,PA,/players/W/WoodTo01.htm,Tom Woodeshick,RB,"PHI,STL",1963,1972
high_schools.cgi?id=93bca56a,Hanover Area,Wilkes-Barre,PA,/players/M/MellJo21.htm,John Mellus,T,"NYG,SFO,BCL",1938,1949
high_schools.cgi?id=93bca56a,Hanover Area,Wilkes-Barre,PA,/players/H/HaliEd20.htm,Ed Halicki,B,"FRN,MIN",1929,1930
<<<<<<< HEAD
=======
high_schools.cgi?id=93be3708,Larksville,Larksville,PA,/players/S/SklaLe20.htm,Leo Skladany,E,"PHI,NYG",1949,1950
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93be3708,Larksville,Larksville,PA,/players/S/SiegJo20.htm,John Siegal,E-DE,CHI,1939,1943
high_schools.cgi?id=93be3708,Larksville,Larksville,PA,/players/L/LipsJo20.htm,John Lipski,C,PHI,1933,1934
high_schools.cgi?id=93be3708,Larksville,Larksville,PA,/players/S/SklaJo20.htm,Joe Skladany,E,PIT,1934,1934
high_schools.cgi?id=93b959ee,Hempfield Area,Greensburg,PA,/players/B/BertSe00.htm,Sean Berton,TE,"MIN,NYG",2003,2005
high_schools.cgi?id=93b959ee,Hempfield Area,Greensburg,PA,/players/J/JeffKe20.htm,Kevin Jefferson,LB,CIN,1994,1995
high_schools.cgi?id=93b959ee,Hempfield Area,Greensburg,PA,/players/D/DrusRi20.htm,Rich Druschel,T-G,PIT,1974,1974
high_schools.cgi?id=93b959ee,Hempfield Area,Greensburg,PA,/players/N/NapoBo00.htm,Bob Naponic,QB,HOU,1970,1970
high_schools.cgi?id=93bb86db,Allegheny Prep,Pittsburgh,PA,/players/L/LadyPe20.htm,Pete Ladygo,G-LB,PIT,1952,1954
high_schools.cgi?id=93bb86db,Allegheny Prep,Pittsburgh,PA,/players/D/DemaGe20.htm,George Demas,G,"SIS,BKN",1932,1934
high_schools.cgi?id=93bb86db,Allegheny Prep,Pittsburgh,PA,/players/V/VanHCh20.htm,Charlie Van Horn,B,"BUF,TOR",1927,1929
high_schools.cgi?id=93bb86db,Allegheny Prep,Pittsburgh,PA,/players/R/RobeJa22.htm,James Robertson,B,AKR,1924,1925
high_schools.cgi?id=93bdbd76,Norwin,Irwin,PA,/players/P/PlanDo20.htm,Doug Plank,DB,CHI,1975,1982
high_schools.cgi?id=93bdbd76,Norwin,Irwin,PA,/players/K/KarmMi20.htm,Mike Karmazin,G,NYY,1946,1946
high_schools.cgi?id=93bdbd76,Norwin,Irwin,PA,/players/S/StouGl20.htm,Glen Stough,T,PIT,1945,1945
high_schools.cgi?id=93bdbd76,Norwin,Irwin,PA,/players/K/KaveGe20.htm,George Kavel,HB,"PHI,PIT",1934,1934
high_schools.cgi?id=93b8a07b,North Hills,Pittsburgh,PA,/players/A/ArriLa00.htm,LaVar Arrington,LB,"WAS,NYG",2000,2006
high_schools.cgi?id=93b8a07b,North Hills,Pittsburgh,PA,/players/K/KelsMa21.htm,Mark Kelso,DB,BUF,1986,1993
high_schools.cgi?id=93b8a07b,North Hills,Pittsburgh,PA,/players/D/DornTh20.htm,Thom Dornbrook,G-C,"PIT,MIA",1979,1980
high_schools.cgi?id=93b8a07b,North Hills,Pittsburgh,PA,/players/S/SoleRo20.htm,Robert Soleau,LB,PIT,1964,1964
high_schools.cgi?id=93be7222,Shady Side Academy,Pittsburgh,PA,/players/B/BakeEu00.htm,Eugene Baker,WR,"ATL,CAR",1999,2004
high_schools.cgi?id=93be7222,Shady Side Academy,Pittsburgh,PA,/players/T/TaltKe20.htm,Ken Talton,RB,DET,1980,1980
high_schools.cgi?id=93be7222,Shady Side Academy,Pittsburgh,PA,/players/M/MartPa20.htm,Paul Martha,DB-SE-WR-HB,"PIT,DEN",1964,1970
high_schools.cgi?id=93be7222,Shady Side Academy,Pittsburgh,PA,/players/U/UhriSt20.htm,Steven Uhrinyak,G,WAS,1939,1939
high_schools.cgi?id=93b88a3b,East,Erie,PA,/players/C/CrosCl21.htm,Clifton Crosby,DB,"STL,IND",1999,2003
high_schools.cgi?id=93b88a3b,East,Erie,PA,/players/T/ThomWo00.htm,Woody Thompson,RB,ATL,1975,1977
high_schools.cgi?id=93b88a3b,East,Erie,PA,/players/A/AndrSi20.htm,Sig Andrusking,G,BKN,1937,1937
high_schools.cgi?id=93b88a3b,East,Erie,PA,/players/D/DowlTo20.htm,Tommy Dowler,WB,BKN,1931,1931
high_schools.cgi?id=9dffb804,Hershey High School,Hershey,PA,/players/V/VillCh20.htm,Chris Villarrial,G-C,"CHI,BUF",1996,2006
high_schools.cgi?id=9dffb804,Hershey High School,Hershey,PA,/players/T/taylojay01.htm,Jay Taylor,K,TAM,2004,2004
high_schools.cgi?id=9dffb804,Hershey High School,Hershey,PA,/players/C/CampSc00.htm,Scott Campbell,QB,"PIT,ATL",1984,1990
high_schools.cgi?id=9dffb804,Hershey High School,Hershey,PA,/players/H/HuzvJo20.htm,John Huzvar,FB,"PHI,BAL",1952,1954
high_schools.cgi?id=93bcfe23,William Penn Charter School,Philadelphia,PA,/players/M/McGlMi00.htm,Mike McGlinchey,OT,SFO,2018,2020
high_schools.cgi?id=93bcfe23,William Penn Charter School,Philadelphia,PA,/players/R/RyanMa00.htm,Matt Ryan,QB,ATL,2008,2020
high_schools.cgi?id=93bcfe23,William Penn Charter School,Philadelphia,PA,/players/W/WorlDa00.htm,Daryl Worley,CB,"CAR,OAK,BUF,DAL,LVR",2016,2020
high_schools.cgi?id=93bcfe23,William Penn Charter School,Philadelphia,PA,/players/H/HersKi20.htm,Kirk Hershey,E,"PHI,RAM",1941,1941
high_schools.cgi?id=93bc45f8,Har-Brack Union,Brackenridge,PA,/players/G/GilcCo00.htm,Cookie Gilchrist,FB,"BUF,DEN,MIA",1962,1967
high_schools.cgi?id=93bc45f8,Har-Brack Union,Brackenridge,PA,/players/M/ModzDi00.htm,Dick Modzelewski,DT,"WAS,PIT,NYG,CLE",1953,1966
high_schools.cgi?id=93bc45f8,Har-Brack Union,Brackenridge,PA,/players/M/ModzEd20.htm,Ed Modzelewski,FB,"PIT,CLE",1952,1959
<<<<<<< HEAD
=======
high_schools.cgi?id=93bc45f8,Har-Brack Union,Brackenridge,PA,/players/M/MontCl21.htm,Cliff Montgomery,TB,BKN,1934,1934
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93bcdc25,Beaver,Beaver,PA,/players/H/HathSt20.htm,Steve Hathaway,LB,IND,1984,1984
high_schools.cgi?id=93bcdc25,Beaver,Beaver,PA,/players/S/SkorJo20.htm,John Skorupan,LB,"BUF,NYG",1973,1980
high_schools.cgi?id=93bcdc25,Beaver,Beaver,PA,/players/M/MillDi20.htm,Dick Mills,G,DET,1961,1962
high_schools.cgi?id=93bcdc25,Beaver,Beaver,PA,/players/T/ThorTi20.htm,Tiny Thornhill,T,"BUF,CLE",1920,1920
high_schools.cgi?id=93babf8a,Mount Pleasant,Mount Pleasant,PA,/players/H/HolmRo20.htm,Rob Holmberg,LB,"RAI,OAK,IND,NYJ,MIN,NWE,CAR,GNB",1994,2001
high_schools.cgi?id=93babf8a,Mount Pleasant,Mount Pleasant,PA,/players/G/GlamJo20.htm,Joe Glamp,HB,PIT,1947,1949
high_schools.cgi?id=93babf8a,Mount Pleasant,Mount Pleasant,PA,/players/C/CibuJo20.htm,Joe Cibulas,T,PIT,1945,1945
high_schools.cgi?id=93babf8a,Mount Pleasant,Mount Pleasant,PA,/players/W/WeinHe20.htm,Henry Weinberg,G-T,PIT,1934,1934
high_schools.cgi?id=93bdf0e6,Whitehall,Whitehall,PA,/players/B/BarkSa00.htm,Saquon Barkley,RB,NYG,2018,2020
high_schools.cgi?id=93bdf0e6,Whitehall,Whitehall,PA,/players/K/KoppDa20.htm,Dan Koppen,C,"NWE,DEN",2003,2012
high_schools.cgi?id=93bdf0e6,Whitehall,Whitehall,PA,/players/M/MillMa01.htm,Matt Millen,LB,"OAK,RAI,SFO,WAS",1980,1991
high_schools.cgi?id=93bdf0e6,Whitehall,Whitehall,PA,/players/T/TomaAn20.htm,Andy Tomasic,TB-DB,PIT,1942,1946
high_schools.cgi?id=93b8f10e,Haverford School,Haverford,PA,/players/B/BarkWi20.htm,Will Barker,T,TAM,2010,2010
high_schools.cgi?id=93b8f10e,Haverford School,Haverford,PA,/players/M/MayoMi20.htm,Mike Mayock ,DB,NYG,1982,1983
high_schools.cgi?id=93b8f10e,Haverford School,Haverford,PA,/players/M/MastWa20.htm,Walt Masters,B,"PHI,CRD",1936,1944
<<<<<<< HEAD
=======
high_schools.cgi?id=93b8f10e,Haverford School,Haverford,PA,/players/M/MillHe20.htm,Heinie Miller,E-G,"BUF,MIL",1920,1925
>>>>>>> 4a13267da55e4c864cc1f1a45f74b2b15d98ed1e
high_schools.cgi?id=93baa08b,J.P. McCaskey,Lancaster,PA,/players/W/WilsKr00.htm,Kris Wilson,TE,"KAN,SDG,BAL",2004,2011
high_schools.cgi?id=93baa08b,J.P. McCaskey,Lancaster,PA,/players/C/CateMi20.htm,Mike Caterbone,WR,MIA,1987,1987
high_schools.cgi?id=93baa08b,J.P. McCaskey,Lancaster,PA,/players/D/DennDo00.htm,Doug Dennison,RB,DAL,1974,1978
high_schools.cgi?id=93baa08b,J.P. McCaskey,Lancaster,PA,/players/S/SchnDo20.htm,Don Schneider,HB,BUF,1948,1948
high_schools.cgi?id=93bebe6b,Swoyersville,Swoyersville,PA,/players/M/MichLo20.htm,Lou Michaels,DE-K,"RAM,PIT,BAL,GNB",1958,1971
high_schools.cgi?id=93bebe6b,Swoyersville,Swoyersville,PA,/players/S/SiemCh20.htm,Chuck Sieminski ,DT,"SFO,ATL,DET",1963,1968
high_schools.cgi?id=93bebe6b,Swoyersville,Swoyersville,PA,/players/P/PaluJo00.htm,John Paluck,DE,WAS,1956,1965
high_schools.cgi?id=93bebe6b,Swoyersville,Swoyersville,PA,/players/M/MichWa00.htm,Walt Michaels ,LB,"GNB,CLE,NYJ",1951,1963
high_schools.cgi?id=93bd27ca,Lebanon,Lebanon,PA,/players/O/OdriJa99.htm,Jared Odrick,DT,"MIA,JAX",2010,2016
high_schools.cgi?id=93bd27ca,Lebanon,Lebanon,PA,/players/S/ShinDi00.htm,Dick Shiner,QB,"WAS,CLE,PIT,NYG,ATL,NWE",1964,1974
high_schools.cgi?id=93bd27ca,Lebanon,Lebanon,PA,/players/P/PettJo20.htm,John Petty,FB,CHI,1942,1942
high_schools.cgi?id=93bd27ca,Lebanon,Lebanon,PA,/players/H/HomaTw20.htm,Two-Bits Homan,B,FRN,1925,1930
high_schools.cgi?id=93bc787b,James M. Coughlin,Wilkes-Barre,PA,/players/G/GreeBu20.htm,Bucky Greeley,C,CAR,1997,1997
high_schools.cgi?id=93bc787b,James M. Coughlin,Wilkes-Barre,PA,/players/K/KozeBr20.htm,Bruce Kozerski,C-G-T,CIN,1984,1995
high_schools.cgi?id=93bc787b,James M. Coughlin,Wilkes-Barre,PA,/players/S/SoltRo00.htm,Ron Solt,G,"IND,PHI",1984,1992
high_schools.cgi?id=93bc787b,James M. Coughlin,Wilkes-Barre,PA,/players/W/WeinIz20.htm,Izzy Weinstock,FB-BB,"PHI,PIT",1935,1938
