hs_link,hs_name,hs_city,hs_state,player_name,pos,nfl_team,year_min,year_max
high_schools.cgi?id=93c0933b,Lake Travis,Austin,TX,Garrett Gilbert,QB,"NWE,STL,CAR,CLE,DAL",2014,2020
high_schools.cgi?id=93c0933b,Lake Travis,Austin,TX,Baker Mayfield,QB,CLE,2018,2020
high_schools.cgi?id=93c0933b,Lake Travis,Austin,TX,Robert Turner,G-T,"NYJ,STL,TEN",2007,2013
high_schools.cgi?id=93baf762,Thomas Edison,San Antonio,TX,Larry Collins,RB,"CLE,NOR",1978,1980
high_schools.cgi?id=93baf762,Thomas Edison,San Antonio,TX,Wade Key,G-T,PHI,1970,1979
high_schools.cgi?id=93baf762,Thomas Edison,San Antonio,TX,Howard Fest,G-T,"CIN,TAM",1968,1977
high_schools.cgi?id=93c0dd98,Dunbar,Lufkin,TX,Ken Houston,DB,"HOU,WAS",1967,1980
high_schools.cgi?id=93c0dd98,Dunbar,Lufkin,TX,Clifford Brooks ,DB,"CLE,PHI,BUF,NYJ",1972,1976
high_schools.cgi?id=93c0dd98,Dunbar,Lufkin,TX,Joe Williams,RB,"DAL,NOR",1971,1972
high_schools.cgi?id=93bd7a36,Deer Park,Deer Park,TX,Zane Gonzalez,K,"CLE,ARI",2017,2020
high_schools.cgi?id=93bd7a36,Deer Park,Deer Park,TX,Tommy Jeter,DT,"PHI,CAR",1992,1996
high_schools.cgi?id=93bd7a36,Deer Park,Deer Park,TX,Mark Kirchner,G-T,"KAN,PIT,IND",1983,1986
high_schools.cgi?id=93ba30ce,Silsbee,Silsbee,TX,Curtis Buckley,DB-WR,"TAM,SFO,NYG,WAS",1993,1999
high_schools.cgi?id=93ba30ce,Silsbee,Silsbee,TX,William Graham,DB,DET,1982,1987
high_schools.cgi?id=93ba30ce,Silsbee,Silsbee,TX,James Hunter,DB,DET,1976,1982
high_schools.cgi?id=93baad02,Memorial,Port Arthur,TX,Jamaal Charles,RB,"KAN,DEN,JAX",2008,2018
high_schools.cgi?id=93baad02,Memorial,Port Arthur,TX,Danny Gorrer,DB,"STL,BAL,TAM,DET",2009,2014
high_schools.cgi?id=93baad02,Memorial,Port Arthur,TX,James Johnson,RB,CIN,2008,2008
high_schools.cgi?id=93bebee4,Andress,El Paso,TX,Brian Young,DT,"STL,NOR",2000,2008
high_schools.cgi?id=93bebee4,Andress,El Paso,TX,Paul Smith,RB,"SFO,DET,STL,DEN",2000,2007
high_schools.cgi?id=93bebee4,Andress,El Paso,TX,Ray Mickens,DB,"NYJ,CLE,NWE",1996,2006
high_schools.cgi?id=93baeee0,Henderson,Henderson,TX,Drew Coleman,DB,"NYJ,JAX",2006,2011
high_schools.cgi?id=93baeee0,Henderson,Henderson,TX,Rickey Dudley,TE,"OAK,CLE,TAM",1996,2004
high_schools.cgi?id=93baeee0,Henderson,Henderson,TX,Tommy Wade,QB,PIT,1964,1965
high_schools.cgi?id=93bf2dbb,Langham Creek,Houston,TX,Kelechi Osemele,T,"BAL,OAK,NYJ,KAN",2012,2020
high_schools.cgi?id=93bf2dbb,Langham Creek,Houston,TX,Jamar Williams,LB,"CHI,CAR",2006,2010
high_schools.cgi?id=93bf2dbb,Langham Creek,Houston,TX,Bert Emanuel,WR,"ATL,TAM,MIA,DET,NWE",1994,2001
high_schools.cgi?id=93bb4176,McKinney,McKinney,TX,Leonard Harris,WR,"TAM,HOU,ATL",1986,1994
high_schools.cgi?id=93bb4176,McKinney,McKinney,TX,Sammy Walker,DB,"PIT,GNB",1991,1993
high_schools.cgi?id=93bb4176,McKinney,McKinney,TX,Tommy Crutcher,LB,"GNB,NYG",1964,1972
high_schools.cgi?id=93b9bf54,Klein Oak,Spring,TX,Calvin Branch,DB,OAK,1997,2005
high_schools.cgi?id=93b9bf54,Klein Oak,Spring,TX,Joey Harris,RB,CAR,2004,2004
high_schools.cgi?id=93b9bf54,Klein Oak,Spring,TX,Kevin Ware,TE,"WAS,SFO",2003,2004
high_schools.cgi?id=93ba23ee,C.E. King,Houston,TX,Trayveon Williams,RB,CIN,2019,2020
high_schools.cgi?id=93ba23ee,C.E. King,Houston,TX,Larry Brune,DB,MIN,1980,1980
high_schools.cgi?id=93ba23ee,C.E. King,Houston,TX,George Wright,DT,"BAL,CLE",1970,1972
high_schools.cgi?id=93ba984c,Crosby,Crosby,TX,Austin Walter,RB,"NYG,SFO",2019,2020
high_schools.cgi?id=93ba984c,Crosby,Crosby,TX,Chance Casey,CB,"OAK,SFO",2013,2014
high_schools.cgi?id=93ba984c,Crosby,Crosby,TX,Leo Rucka,LB,SFO,1956,1956
high_schools.cgi?id=93b86cf9,The Woodlands,The Woodlands,TX,Danny Amendola,WR,"STL,NWE,MIA,DET",2009,2020
high_schools.cgi?id=93b86cf9,The Woodlands,The Woodlands,TX,Daniel Lasco,RB,NOR,2016,2017
high_schools.cgi?id=93b86cf9,The Woodlands,The Woodlands,TX,Grant Irons,DE,"BUF,OAK",2002,2006
high_schools.cgi?id=93bea609,Fort Stockton,Fort Stockton,TX,Tate Randle ,DB,"HOU,BAL,IND,MIA",1982,1987
high_schools.cgi?id=93bea609,Fort Stockton,Fort Stockton,TX,Rick McIvor,QB,STL,1984,1985
high_schools.cgi?id=93bea609,Fort Stockton,Fort Stockton,TX,George Shirkey,DT,"HOU,OAK",1960,1962
high_schools.cgi?id=93bad555,Trimble Tech,Fort Worth,TX,Henry Ford,DT-DE,"HOU,TEN,NOR",1994,2003
high_schools.cgi?id=93bad555,Trimble Tech,Fort Worth,TX,Pratt Lyons,DE,TEN,1997,1998
high_schools.cgi?id=93bad555,Trimble Tech,Fort Worth,TX,Raymond Clayborn,DB,"NWE,CLE",1977,1991
high_schools.cgi?id=93bd151e,Tascosa,Amarillo,TX,Mark Jackson,DB,STL,1987,1987
high_schools.cgi?id=93bd151e,Tascosa,Amarillo,TX,James Mayberry ,RB,ATL,1979,1981
high_schools.cgi?id=93bd151e,Tascosa,Amarillo,TX,Bill Hobbs,LB,"PHI,NOR",1969,1972
high_schools.cgi?id=93bf76d3,Ysleta,El Paso,TX,Jim Price,LB,"NYJ,DEN",1963,1964
high_schools.cgi?id=93bf76d3,Ysleta,El Paso,TX,Jesse Whittenton,DB,"RAM,GNB",1956,1964
high_schools.cgi?id=93bf76d3,Ysleta,El Paso,TX,Paul Barry,FB-HB,"RAM,WAS,CRD",1950,1954
high_schools.cgi?id=93bbf1b8,Booker T. Washington,Dallas,TX,Fletcher Smith,DB-K,"KAN,CIN",1966,1971
high_schools.cgi?id=93bbf1b8,Booker T. Washington,Dallas,TX,Jimmy Hill,DB,"CRD,STL,DET,KAN",1955,1966
high_schools.cgi?id=93bbf1b8,Booker T. Washington,Dallas,TX,George Fleming,HB-K,OAK,1961,1961
high_schools.cgi?id=93bda30e,Dalworth,Grand Prairie,TX,Joe Jones,DE,"CLE,PHI,WAS",1970,1980
high_schools.cgi?id=93bda30e,Dalworth,Grand Prairie,TX,Charley Taylor ,WR-SE-RB,WAS,1964,1977
high_schools.cgi?id=93bda30e,Dalworth,Grand Prairie,TX,Perry Pruett,DB,NWE,1971,1971
high_schools.cgi?id=93be2e8a,Bishop Dunne,Dallas,TX,Brian Williams,LB,"GNB,DET,NOR",1995,2002
high_schools.cgi?id=93be2e8a,Bishop Dunne,Dallas,TX,Roderick Lewis,TE,"HOU,TEN",1994,1997
high_schools.cgi?id=93be2e8a,Bishop Dunne,Dallas,TX,Bobby Watkins,DB,DET,1982,1988
high_schools.cgi?id=93b82f84,Everman,Everman,TX,Kris Adams,WR,IND,2012,2012
high_schools.cgi?id=93b82f84,Everman,Everman,TX,Barron Wortham,LB,"HOU,TEN,DAL",1994,2000
high_schools.cgi?id=93b82f84,Everman,Everman,TX,Andre President ,TE,"CHI,NWE",1995,1995
high_schools.cgi?id=93bbe449,H. Grady Spruce,Dallas,TX,C.J. Richardson ,DB,"ARI,SEA",1995,1997
high_schools.cgi?id=93bbe449,H. Grady Spruce,Dallas,TX,Charles Washington,DB,"IND,KAN,ATL",1989,1994
high_schools.cgi?id=93bbe449,H. Grady Spruce,Dallas,TX,Jitter Fields,DB,"NOR,IND,KAN",1984,1987
high_schools.cgi?id=93b89b6a,Ennis,Ennis,TX,Graham Harrell,QB,GNB,2012,2012
high_schools.cgi?id=93b89b6a,Ennis,Ennis,TX,Ray Armstrong ,DT,OAK,1960,1960
high_schools.cgi?id=93b89b6a,Ennis,Ennis,TX,Jack Lummus,E,NYG,1941,1941
high_schools.cgi?id=93bc2dd3,Mineral Wells,Mineral Wells,TX,Adrian Colbert,SS,"SFO,MIA,NYG",2017,2020
high_schools.cgi?id=93bc2dd3,Mineral Wells,Mineral Wells,TX,Alvin Garrett,WR-RB,"NYG,WAS",1980,1984
high_schools.cgi?id=93bc2dd3,Mineral Wells,Mineral Wells,TX,Curt Knight,K,WAS,1969,1973
high_schools.cgi?id=93bc9fb1,Central,Fort Worth,TX,Zack Sanchez,CB,CAR,2016,2016
high_schools.cgi?id=93bc9fb1,Central,Fort Worth,TX,Jack Haden,T,NYG,1936,1938
high_schools.cgi?id=93bc9fb1,Central,Fort Worth,TX,Phil Handler,G,CRD,1930,1936
high_schools.cgi?id=93bcefc8,Tomball,Tomball,TX,Keith Heinrich,TE,"CAR,CLE,TAM",2002,2007
high_schools.cgi?id=93bcefc8,Tomball,Tomball,TX,Marcello Simmons ,DB,CIN,1993,1993
high_schools.cgi?id=93bcefc8,Tomball,Tomball,TX,Roger Vick,RB,"NYJ,PHI",1987,1990
high_schools.cgi?id=93b9ed19,L.G. Pinkston,Dallas,TX,Rayford Cooks,DE,HOU,1987,1987
high_schools.cgi?id=93b9ed19,L.G. Pinkston,Dallas,TX,Jerry Broadnax,TE,HOU,1974,1974
high_schools.cgi?id=93b9ed19,L.G. Pinkston,Dallas,TX,Donnie Williams,WR,RAM,1970,1970
high_schools.cgi?id=93ba37f8,Naaman Forest,Garland,TX,Uche Nwaneri,G,JAX,2007,2013
high_schools.cgi?id=93ba37f8,Naaman Forest,Garland,TX,Jacob Lacey,DB,"IND,DET",2009,2012
high_schools.cgi?id=93ba37f8,Naaman Forest,Garland,TX,Melvin Bullitt,DB,IND,2007,2011
high_schools.cgi?id=93bc8465,Carroll,Corpus Christi,TX,Evan Brown,C,"MIA,NYG,CLE,DET",2019,2020
high_schools.cgi?id=93bc8465,Carroll,Corpus Christi,TX,Jonathan Anderson,LB,CHI,2015,2017
high_schools.cgi?id=93bc8465,Carroll,Corpus Christi,TX,Carl Greenwood,DB,NYJ,1995,1996
high_schools.cgi?id=93ba2bf7,Bridge City,Bridge City,TX,Matt Bryant,K,"NYG,IND,MIA,TAM,ATL",2002,2019
high_schools.cgi?id=93ba2bf7,Bridge City,Bridge City,TX,Jason Mathews,T,"IND,TEN",1994,2004
high_schools.cgi?id=93ba2bf7,Bridge City,Bridge City,TX,Shane Dronett,DT-DE,"DEN,ATL,DET",1992,2001
high_schools.cgi?id=93baa46b,Tatum,Tatum,TX,Denarius Moore,WR,"OAK,BUF",2011,2015
high_schools.cgi?id=93baa46b,Tatum,Tatum,TX,Travian Smith,LB,OAK,1998,2004
high_schools.cgi?id=93baa46b,Tatum,Tatum,TX,Larry Centers,FB,"PHO,ARI,WAS,BUF,NWE",1990,2003
high_schools.cgi?id=93bec170,Dumas,Dumas,TX,Bryan Millard,G-T,SEA,1984,1991
high_schools.cgi?id=93bec170,Dumas,Dumas,TX,Walt Schlinkman,FB,GNB,1946,1949
high_schools.cgi?id=93bec170,Dumas,Dumas,TX,Foster Watkins,QB-HB,PHI,1940,1941
high_schools.cgi?id=93b97222,Wylie,Abilene,TX,Case Keenum,QB,"HOU,STL,LAR,MIN,DEN,WAS,CLE",2012,2020
high_schools.cgi?id=93b97222,Wylie,Abilene,TX,Ken Blackman,G,CIN,1996,1998
high_schools.cgi?id=93b97222,Wylie,Abilene,TX,Ernie Park,G-T,"SDG,MIA,DEN,CIN",1963,1969
high_schools.cgi?id=93bc0836,Cypress Falls,Houston,TX,Ricky Price,DB,KAN,2009,2010
high_schools.cgi?id=93bc0836,Cypress Falls,Houston,TX,Biren Ealy,WR,"TEN,GNB",2007,2009
high_schools.cgi?id=93bc0836,Cypress Falls,Houston,TX,Chris Francies,WR,GNB,2006,2007
high_schools.cgi?id=93b90a81,Waller,Waller,TX,Joplo Bartu,LB,"ATL,JAX,ARI",2013,2016
high_schools.cgi?id=93b90a81,Waller,Waller,TX,Jason Phillips,LB,"BAL,CAR",2010,2012
high_schools.cgi?id=93b90a81,Waller,Waller,TX,Byron Johnson ,DB,HOU,1987,1987
high_schools.cgi?id=93beafc2,Spring Branch,Houston,TX,Phil Tabor,DE-NT-DT,NYG,1979,1982
high_schools.cgi?id=93beafc2,Spring Branch,Houston,TX,Paul Tabor,C-G,CHI,1980,1980
high_schools.cgi?id=93beafc2,Spring Branch,Houston,TX,Tom McNeill,P,"NOR,MIN,PHI",1967,1973
high_schools.cgi?id=93bb959d,Weatherford,Weatherford,TX,Kapron Lewis-Moore,DE,BAL,2014,2015
high_schools.cgi?id=93bb959d,Weatherford,Weatherford,TX,Hank Gremminger,DB,"GNB,RAM",1956,1966
high_schools.cgi?id=93bb959d,Weatherford,Weatherford,TX,Willard Dewveall,E,"CHI,HOU",1959,1964
high_schools.cgi?id=93b8bb11,Carrizo Springs,Carrizo Springs,TX,John Ayers,G-T,"SFO,DEN",1977,1987
high_schools.cgi?id=93b8bb11,Carrizo Springs,Carrizo Springs,TX,Buck Lansford,G-T,"PHI,RAM",1955,1960
high_schools.cgi?id=93b8bb11,Carrizo Springs,Carrizo Springs,TX,Jim Lansford,T,DTX,1952,1952
high_schools.cgi?id=93be5726,Chapel Hill,Tyler,TX,Matthew Tucker,RB,PHI,2013,2014
high_schools.cgi?id=93be5726,Chapel Hill,Tyler,TX,Terrence Murphy,WR,GNB,2005,2005
high_schools.cgi?id=93be5726,Chapel Hill,Tyler,TX,Tremain Mack,DB,CIN,1997,2000
high_schools.cgi?id=93bcc64c,St. Pius X,Houston,TX,Chris Harrington,DE,"CIN,JAX",2008,2009
high_schools.cgi?id=93bcc64c,St. Pius X,Houston,TX,Gary Kubiak,QB,DEN,1983,1991
high_schools.cgi?id=93bd1eee,Douglass,Pittsburg,TX,Vern Holland ,T,"CIN,DET,NYG",1971,1980
high_schools.cgi?id=93bd1eee,Douglass,Pittsburg,TX,Homer Jones,SE-WR,"NYG,CLE",1964,1970
high_schools.cgi?id=93bbf605,Midlothian,Midlothian,TX,Bryce Petty,QB,NYJ,2016,2017
high_schools.cgi?id=93bbf605,Midlothian,Midlothian,TX,Don Floyd ,DE,HOU,1960,1967
high_schools.cgi?id=93b8f94e,George Washington Carver,Waco,TX,Rodrigo Barnes,LB,"DAL,NWE,MIA,OAK",1973,1976
high_schools.cgi?id=93b8f94e,George Washington Carver,Waco,TX,Eddie Bell,WR,"NYJ,SDG",1970,1976
high_schools.cgi?id=93c0b7f8,Booker T. Washington,Marlin,TX,John Love,WR-K,"WAS,RAM",1967,1972
high_schools.cgi?id=93c0b7f8,Booker T. Washington,Marlin,TX,Fred Washington,T,WAS,1968,1968
high_schools.cgi?id=93b951a0,Ross Sterling,Baytown,TX,Rob Francois,LB,GNB,2010,2013
high_schools.cgi?id=93b951a0,Ross Sterling,Baytown,TX,Rocky Bernard,DT,"SEA,NYG",2002,2012
high_schools.cgi?id=93bd5931,McCullough,The Woodlands,TX,Larry Izzo,LB,"MIA,NWE,NYJ",1996,2009
high_schools.cgi?id=93bd5931,McCullough,The Woodlands,TX,Lee Johnson,P,"HOU,CLE,CIN,NWE,MIN,PHI",1985,2002
high_schools.cgi?id=93c0b07b,North Garland,Garland,TX,Eric Bassey,DB,STL,2007,2008
high_schools.cgi?id=93c0b07b,North Garland,Garland,TX,Joe Walter,T-G,CIN,1985,1997
high_schools.cgi?id=93beff28,Bellaire,Bellaire,TX,Rob Myers,TE,WAS,2011,2011
high_schools.cgi?id=93beff28,Bellaire,Bellaire,TX,Don Sommer,T,BUF,1987,1987
high_schools.cgi?id=93bb2ad4,Baytown,Baytown,TX,Reggie Craig,WR,"KAN,BUF,CLE",1975,1977
high_schools.cgi?id=93bb2ad4,Baytown,Baytown,TX,Tom Stolhandske,LB-DE,SFO,1955,1955
high_schools.cgi?id=93b85ad6,Mary C. Womack,Longview,TX,Pete Barnes,LB,"HOU,SDG,STL,NWE",1967,1977
high_schools.cgi?id=93b85ad6,Mary C. Womack,Longview,TX,George Allen,T,HOU,1966,1966
high_schools.cgi?id=93bbe749,Diboll,Diboll,TX,Jermichael Finley,TE,GNB,2008,2013
high_schools.cgi?id=93bbe749,Diboll,Diboll,TX,Jimmy Teal,WR,"BUF,SEA",1985,1988
high_schools.cgi?id=93b8a10e,Ranger,Ranger,TX,Elmer Arterburn,DB,CRD,1954,1954
high_schools.cgi?id=93b8a10e,Ranger,Ranger,TX,Rankin Britt,E,PHI,1939,1939
high_schools.cgi?id=93bb27d4,Anson,Anson,TX,Larry Cox,DT,DEN,1966,1968
high_schools.cgi?id=93bb27d4,Anson,Anson,TX,Dave Ribble,G-T,"PRT,CRD,PIT",1932,1935
high_schools.cgi?id=93c0f304,Warren,Warren,TX,Jim Wolf,DT-DE,"PIT,KAN",1974,1976
high_schools.cgi?id=93c0f304,Warren,Warren,TX,John Elliott,DT-DE,NYJ,1967,1973
high_schools.cgi?id=93b827e9,Rotan,Rotan,TX,Jordan Shipley,WR,"CIN,JAX,TAM",2010,2012
high_schools.cgi?id=93b827e9,Rotan,Rotan,TX,Fred Acorn,DB,TAM,1984,1984
high_schools.cgi?id=93bc2f6e,Waldo Mathew,Silsbee,TX,Len Garrett,TE,"GNB,NOR,SFO",1971,1975
high_schools.cgi?id=93bc2f6e,Waldo Mathew,Silsbee,TX,Reggie Garrett,WR,PIT,1974,1975
high_schools.cgi?id=93bca654,Yoakum,Yoakum,TX,Damion Ratley,WR,"CLE,NYG",2018,2020
high_schools.cgi?id=93bca654,Yoakum,Yoakum,TX,Charlie Hall,LB,CLE,1971,1980
high_schools.cgi?id=93bbd880,Hillsboro,Hillsboro,TX,Jake Fawcett,T-G,"RAM,BKN",1942,1946
high_schools.cgi?id=93bbd880,Hillsboro,Hillsboro,TX,Billy Patterson,B,"CHI,PIT",1939,1940
high_schools.cgi?id=93bd8ccb,Coronado,Lubbock,TX,Landon Johnson,LB,"CIN,CAR,DET",2004,2010
high_schools.cgi?id=93bd8ccb,Coronado,Lubbock,TX,Mike Smith,LB,BAL,2005,2006
high_schools.cgi?id=93bc8bb4,Bowie,Austin,TX,Michael Griffin,DB,"TEN,CAR",2007,2016
high_schools.cgi?id=93bc8bb4,Bowie,Austin,TX,Russell Hansbrough,RB,TAM,2016,2016
high_schools.cgi?id=93bb644b,Irvin,El Paso,TX,Ed Stansbury,RB,HOU,2002,2002
high_schools.cgi?id=93bb644b,Irvin,El Paso,TX,Billy Davis,WR,"DAL,BAL",1995,2000
high_schools.cgi?id=93bfb053,Stafford,Stafford,TX,Craig Robertson,LB,"CLE,NOR",2012,2020
high_schools.cgi?id=93bfb053,Stafford,Stafford,TX,Adrian Awasom,DE,"NYG,MIN",2005,2011
high_schools.cgi?id=93bbbf04,Littlefield,Littlefield,TX,Pete Owens,G-C,BKN,1943,1943
high_schools.cgi?id=93bbbf04,Littlefield,Littlefield,TX,Woody Dow,BB-FB,PHI,1938,1940
high_schools.cgi?id=93c03366,Dublin,Dublin,TX,Dick Stevens,T,PHI,1970,1974
high_schools.cgi?id=93c03366,Dublin,Dublin,TX,Jim Spruill,T,BCL,1948,1949
high_schools.cgi?id=93bdfa59,William B. Travis,Austin,TX,Bob Duncum,T,STL,1968,1968
high_schools.cgi?id=93bdfa59,William B. Travis,Austin,TX,Doug Kriewald,G,CHI,1967,1968
high_schools.cgi?id=93bc817c,Dunbar,Temple,TX,Joe Greene,DT,PIT,1969,1981
high_schools.cgi?id=93bc817c,Dunbar,Temple,TX,Rufus Granderson ,DT,DTX,1960,1960
high_schools.cgi?id=93bafce4,Lutcher Stark,Orange,TX,Larry Keller,LB,NYJ,1976,1978
high_schools.cgi?id=93bafce4,Lutcher Stark,Orange,TX,Jim Colvin ,DT-DE-G,"BAL,DAL,NYG",1960,1967
high_schools.cgi?id=93b9e209,Louise,Louise,TX,Greg Brezina,LB,ATL,1968,1979
high_schools.cgi?id=93b9e209,Louise,Louise,TX,Bobby Brezina,HB,HOU,1963,1963
high_schools.cgi?id=93bb49e8,Whitewright,Whitewright,TX,Tyrone Swoopes,TE,SEA,2017,2019
high_schools.cgi?id=93bb49e8,Whitewright,Whitewright,TX,Will Cureton,QB,CLE,1975,1975
high_schools.cgi?id=93b9cebd,Barbers Hill,Mont Belvieu,TX,Buddy Tinsley,T,LAD,1949,1949
high_schools.cgi?id=93b9cebd,Barbers Hill,Mont Belvieu,TX,Carl Brazell,B,RAM,1938,1938
high_schools.cgi?id=93bdd26c,Hutto,Hutto,TX,Davion Davis,WR,MIN,2019,2019
high_schools.cgi?id=93bdd26c,Hutto,Hutto,TX,Jeremy Kerley,WR,"NYJ,SFO,BUF",2011,2018
high_schools.cgi?id=93bc7d51,Malakoff,Malakoff,TX,Jessie Green,WR,"GNB,SEA",1976,1980
high_schools.cgi?id=93bc7d51,Malakoff,Malakoff,TX,Ken Smith,TE,CLE,1973,1973
high_schools.cgi?id=35c35865,Lake Dallas,Lake Dallas,TX,Daryl Williams ,OT,"CAR,BUF",2015,2020
high_schools.cgi?id=35c35865,Lake Dallas,Lake Dallas,TX,Dusty Dvoracek,DT,CHI,2007,2008
high_schools.cgi?id=93bd2575,Sam Houston,Huntsville,TX,Rich Sowells,DB,"NYJ,HOU",1971,1977
high_schools.cgi?id=93bd2575,Sam Houston,Huntsville,TX,Robert Holmes,RB,"KAN,HOU,SDG",1968,1975
high_schools.cgi?id=93bbff40,Grace Prep,Arlington,TX,Justin Hollins,EDGE,"DEN,LAR",2019,2020
high_schools.cgi?id=93bbff40,Grace Prep,Arlington,TX,Justin Forsett,RB,"IND,SEA,HOU,JAX,BAL,DEN,DET",2008,2016
high_schools.cgi?id=93be5886,Alpine,Alpine,TX,Kyle Mackey,QB,"MIA,NYJ",1987,1989
high_schools.cgi?id=93be5886,Alpine,Alpine,TX,Bake Turner,WR-SE,"BAL,NYJ,BOS",1962,1970
high_schools.cgi?id=93bc5e82,Holland,Holland,TX,Clyde Goodnight ,E,"GNB,WAS",1945,1950
high_schools.cgi?id=93bc5e82,Holland,Holland,TX,Owen Goodnight ,HB,RAM,1941,1941
high_schools.cgi?id=35c35409,Haltom,Haltom City,TX,Halapoulivaati Vaitai,OT,"PHI,DET",2016,2020
high_schools.cgi?id=35c35409,Haltom,Haltom City,TX,Lance Dunbar,RB,"DAL,LAR",2012,2017
high_schools.cgi?id=93bb3a04,Georgetown,Georgetown,TX,Mason Crosby,K,GNB,2007,2020
high_schools.cgi?id=93bb3a04,Georgetown,Georgetown,TX,Matt Dominguez,TE,DEN,2001,2001
high_schools.cgi?id=d95c47ec,Whitehouse,Whitehouse,TX,Nate Brooks,DB,"MIA,BAL",2019,2020
high_schools.cgi?id=d95c47ec,Whitehouse,Whitehouse,TX,Patrick Mahomes ,QB,KAN,2017,2020
high_schools.cgi?id=93bf9122,C.B. Dansby,Kilgore,TX,Alvin Reed,TE,"HOU,WAS",1967,1975
high_schools.cgi?id=93bf9122,C.B. Dansby,Kilgore,TX,Glenn Woods,DE,HOU,1969,1969
high_schools.cgi?id=93bd5f04,Klein Forest,Houston,TX,Ron Edwards,DT,"BUF,KAN,CAR",2001,2012
high_schools.cgi?id=93bd5f04,Klein Forest,Houston,TX,Steve Jackson,DB,"HOU,TEN",1991,1999
high_schools.cgi?id=93be5329,Celina,Celina,TX,Jordan Roos,OG,SEA,2017,2019
high_schools.cgi?id=93be5329,Celina,Celina,TX,Anthony Lynn,RB,"DEN,SFO",1993,1999
high_schools.cgi?id=93ba786f,McAllen,McAllen,TX,Rolando Cantu,T,ARI,2005,2005
high_schools.cgi?id=93ba786f,McAllen,McAllen,TX,George Strohmeyer,C-LB,"BDA,CHH",1948,1949
high_schools.cgi?id=2fe8ba0e,Coppell,Coppell,TX,Solomon Thomas ,DE,SFO,2017,2020
high_schools.cgi?id=2fe8ba0e,Coppell,Coppell,TX,Connor Williams,OT,DAL,2018,2020
high_schools.cgi?id=93badaf6,Bridgeport,Bridgeport,TX,Colin Jones,DB,"SFO,CAR",2011,2019
high_schools.cgi?id=93badaf6,Bridgeport,Bridgeport,TX,Kyle Clifton,LB,NYJ,1984,1996
high_schools.cgi?id=93bcc13b,Linden-Kildare,Linden,TX,Dwayne Jiles,LB,"PHI,NYG",1985,1989
high_schools.cgi?id=93bcc13b,Linden-Kildare,Linden,TX,Edd Hargett,QB,"NOR,HOU",1969,1973
high_schools.cgi?id=93bd1eb3,Jefferson,Jefferson,TX,Bobbie Williams,G,"PHI,CIN,BAL",2001,2012
high_schools.cgi?id=93bd1eb3,Jefferson,Jefferson,TX,Montrae Holland ,G,"NOR,DEN,DAL",2003,2011
high_schools.cgi?id=93b83490,Schulenburg,Schulenburg,TX,Willis Adams,WR,CLE,1979,1985
high_schools.cgi?id=93b83490,Schulenburg,Schulenburg,TX,Ray Bucek,G-LB,PIT,1946,1946
high_schools.cgi?id=93bb89a1,McNeil,Austin,TX,Aaron Williams,DB,BUF,2011,2016
high_schools.cgi?id=93bb89a1,McNeil,Austin,TX,Patrick Dendy,DB,"GNB,CAR",2005,2007
high_schools.cgi?id=93bda9c8,W.W. Samuell,Dallas,TX,Steve Ramsey,QB,"NOR,DEN",1970,1976
high_schools.cgi?id=93bda9c8,W.W. Samuell,Dallas,TX,Ron Jones,TE,GNB,1969,1969
high_schools.cgi?id=93bea46e,South Houston,South Houston,TX,Danny McIlhany,DB,RAM,1965,1965
high_schools.cgi?id=93bea46e,South Houston,South Houston,TX,Don McIlhenny,HB,"DET,GNB,DAL,SFO",1956,1961
high_schools.cgi?id=93bcb9f6,Monahans,Monahans,TX,Monte McGuire,QB,DEN,1987,1987
high_schools.cgi?id=93bcb9f6,Monahans,Monahans,TX,Wayne Hansen,LB-C-G-T,"CHI,DAL",1950,1960
high_schools.cgi?id=93bd1916,Ballinger,Ballinger,TX,Dalton Hoffman,FB,HOU,1964,1965
high_schools.cgi?id=93bd1916,Ballinger,Ballinger,TX,George Kirk,C,BUF,1926,1926
high_schools.cgi?id=93b9a132,Spring Hill,Longview,TX,Brandon Carter ,G,"TAM,DAL",2010,2011
high_schools.cgi?id=93b9a132,Spring Hill,Longview,TX,Barry Bowman,P,SEA,1987,1987
high_schools.cgi?id=93bf770e,James Madison,San Antonio,TX,Vincent Taylor,DT,"MIA,BUF,CLE",2017,2020
high_schools.cgi?id=93bf770e,James Madison,San Antonio,TX,Mitchell Price,DB,"CIN,PHO,RAM",1990,1993
high_schools.cgi?id=93bb7db3,Newton,Newton,TX,Bryan Smith,LB,JAX,2009,2009
high_schools.cgi?id=93bb7db3,Newton,Newton,TX,Kevin Dean,LB,SFO,1987,1987
high_schools.cgi?id=93be3153,Throckmorton,Throckmorton,TX,Bob Lilly,DT-DE,DAL,1961,1974
high_schools.cgi?id=93be3153,Throckmorton,Throckmorton,TX,Pete Stout,FB-LB,WAS,1949,1950
high_schools.cgi?id=93bcb567,Forney,Forney,TX,Caleb Hanie,QB,"CHI,DEN",2009,2012
high_schools.cgi?id=93bcb567,Forney,Forney,TX,Don Morrison ,T-C,"NOR,BAL,DET",1971,1979
high_schools.cgi?id=93c0fb6d,Alief Hastings,Houston,TX,Donnie Avery,WR,"STL,TEN,IND,KAN",2008,2014
high_schools.cgi?id=93c0fb6d,Alief Hastings,Houston,TX,Rodrique Wright,DT,MIA,2007,2008
